,Invoice_No.,Date,Model_ID,Model_x,Region,Make,Model_y,Variant,Ex-Showroom_Price,Displacement,Emission_Norm,Fuel_Type,Body_Type,City_Mileage,Highway_Mileage,Power,Torque,Odometer,Speedometer,Doors
2445,5430,2021-10-21,1295,Renault Lodgy Stepway Rxz 85Ps 8-Seater,West Bengal,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"Rs. 11,30,099",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,4.0
2446,2804,2021-10-25,1295,Renault Lodgy Stepway Rxz 85Ps 8-Seater,Maharashtra,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"Rs. 11,30,099",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,4.0
2447,3178,2021-12-15,1295,Renault Lodgy Stepway Rxz 85Ps 8-Seater,Uttar Pradesh,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"Rs. 11,30,099",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,4.0
2448,2624,2021-12-18,1295,Renault Lodgy Stepway Rxz 85Ps 8-Seater,Maharashtra,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"Rs. 11,30,099",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,4.0
2449,4727,2021-12-20,1295,Renault Lodgy Stepway Rxz 85Ps 8-Seater,Maharashtra,Renault,Lodgy,Stepway Rxz 85Ps 8-Seater,"Rs. 11,30,099",1461 cc,BS IV,Diesel,MUV,21.04 km/litre,,85PS@3750rpm,200Nm@1900rpm,Digital,Analog,4.0
2450,3991,2021-03-23,1404,Maruti Suzuki Ertiga 1.5L Vdi,Madhya Pradesh,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2451,3464,2021-07-02,1404,Maruti Suzuki Ertiga 1.5L Vdi,Karnataka,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2452,3665,2021-08-23,1404,Maruti Suzuki Ertiga 1.5L Vdi,Andhra Pradesh,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2453,4283,2021-08-28,1404,Maruti Suzuki Ertiga 1.5L Vdi,Tamil Nadu,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2454,4906,2021-10-28,1404,Maruti Suzuki Ertiga 1.5L Vdi,Uttar Pradesh,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2455,2871,2021-11-21,1404,Maruti Suzuki Ertiga 1.5L Vdi,Karnataka,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2456,3599,2021-12-19,1404,Maruti Suzuki Ertiga 1.5L Vdi,Uttar Pradesh,Maruti Suzuki,Ertiga,1.5L Vdi,"Rs. 9,86,689",1498 cc,BS IV,Diesel,MPV,,,95Bhp@4400rpm,225Nm@1750rpm,Digital,Analog,5.0
2457,4615,2021-03-24,1149,Bmw X5 Xdrive30D Sport,Haryana,Bmw,X5,Xdrive30D Sport,"Rs. 73,30,000",2993 cc,BS IV,Diesel,SUV,,,265HP@4000rpm,620Nm@1500-2500rpm,Digital,Analog,5.0
2458,2928,2021-11-29,1149,Bmw X5 Xdrive30D Sport,Uttar Pradesh,Bmw,X5,Xdrive30D Sport,"Rs. 73,30,000",2993 cc,BS IV,Diesel,SUV,,,265HP@4000rpm,620Nm@1500-2500rpm,Digital,Analog,5.0
2459,3165,2021-03-25,1361,Bmw X4 Xdrive30D M Sport X,Madhya Pradesh,Bmw,X4,Xdrive30D M Sport X,"Rs. 65,90,000",2993 cc,BS 6,Diesel,SUV,,,265PS@4000RPM,620Nm@2000-2500RPM,Yes,Yes,5.0
2460,5195,2021-09-12,1361,Bmw X4 Xdrive30D M Sport X,Karnataka,Bmw,X4,Xdrive30D M Sport X,"Rs. 65,90,000",2993 cc,BS 6,Diesel,SUV,,,265PS@4000RPM,620Nm@2000-2500RPM,Yes,Yes,5.0
2461,3490,2021-12-10,1361,Bmw X4 Xdrive30D M Sport X,Delhi,Bmw,X4,Xdrive30D M Sport X,"Rs. 65,90,000",2993 cc,BS 6,Diesel,SUV,,,265PS@4000RPM,620Nm@2000-2500RPM,Yes,Yes,5.0
2462,3658,2021-03-25,1521,Tata Tiago Nrg 1.2L Revotron Amt,Andhra Pradesh,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2463,2873,2021-04-18,1521,Tata Tiago Nrg 1.2L Revotron Amt,West Bengal,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2464,2623,2021-06-26,1521,Tata Tiago Nrg 1.2L Revotron Amt,Maharashtra,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2465,3329,2021-07-06,1521,Tata Tiago Nrg 1.2L Revotron Amt,Uttar Pradesh,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2466,3781,2021-07-31,1521,Tata Tiago Nrg 1.2L Revotron Amt,Haryana,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2467,4158,2021-08-28,1521,Tata Tiago Nrg 1.2L Revotron Amt,Delhi,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2468,4838,2021-10-29,1521,Tata Tiago Nrg 1.2L Revotron Amt,Maharashtra,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2469,2984,2021-11-04,1521,Tata Tiago Nrg 1.2L Revotron Amt,Maharashtra,Tata,Tiago Nrg,1.2L Revotron Amt,"Rs. 6,39,993",1199 cc,BS IV,Petrol,Crossover,,,85PS@6000rpm,114NM@3500rpm,Digital,Analog,5.0
2470,2920,2021-03-27,1122,Audi A3 35 Tdi Technology,Madhya Pradesh,Audi,A3,35 Tdi Technology,"Rs. 32,21,200",1968 cc,BS IV,Diesel,Sedan,18 km/litre,18 km/litre,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,4.0
2471,5254,2021-03-29,1122,Audi A3 35 Tdi Technology,Madhya Pradesh,Audi,A3,35 Tdi Technology,"Rs. 32,21,200",1968 cc,BS IV,Diesel,Sedan,18 km/litre,18 km/litre,143PS@4000rpm,320Nm@1750-3000rpm,Digital,Analog,4.0
2472,3738,2021-03-28,1380,Maruti Suzuki Baleno 1.3 Alpha,Rajasthan,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2473,4020,2021-06-04,1380,Maruti Suzuki Baleno 1.3 Alpha,Uttar Pradesh,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2474,4593,2021-06-20,1380,Maruti Suzuki Baleno 1.3 Alpha,Rajasthan,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2475,5212,2021-07-23,1380,Maruti Suzuki Baleno 1.3 Alpha,Rajasthan,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2476,4469,2021-09-08,1380,Maruti Suzuki Baleno 1.3 Alpha,Karnataka,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2477,2579,2021-09-09,1380,Maruti Suzuki Baleno 1.3 Alpha,Rajasthan,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2478,4807,2021-10-27,1380,Maruti Suzuki Baleno 1.3 Alpha,Rajasthan,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2479,2845,2021-11-26,1380,Maruti Suzuki Baleno 1.3 Alpha,Maharashtra,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2480,2751,2021-12-10,1380,Maruti Suzuki Baleno 1.3 Alpha,Haryana,Maruti Suzuki,Baleno,1.3 Alpha,"Rs. 8,68,221",1248 cc,BS IV,Diesel,Hatchback,27.39 km/litre,,75PS@4000rpm,190Nm@2000rpm,Digital,Analog,5.0
2481,2819,2021-03-29,1175,Maruti Suzuki Celerio Zxi (Opt),Maharashtra,Maruti Suzuki,Celerio,Zxi (Opt),"Rs. 5,31,279",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
2482,4554,2021-04-16,1175,Maruti Suzuki Celerio Zxi (Opt),Maharashtra,Maruti Suzuki,Celerio,Zxi (Opt),"Rs. 5,31,279",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
2483,4415,2021-07-03,1175,Maruti Suzuki Celerio Zxi (Opt),Delhi,Maruti Suzuki,Celerio,Zxi (Opt),"Rs. 5,31,279",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
2484,3347,2021-08-02,1175,Maruti Suzuki Celerio Zxi (Opt),Madhya Pradesh,Maruti Suzuki,Celerio,Zxi (Opt),"Rs. 5,31,279",998 cc,BS 6,Petrol,Hatchback,23 km/litre,22 km/litre,68PS@6000rpm,90Nm@3500rpm,Digital,Analog,5.0
2485,4708,2021-03-29,1317,Toyota Innova Crysta 2.7 Gx At 8 Str,Maharashtra,Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,BS VI,Petrol,MUV,11.2 km/litre,,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,5.0
2486,3801,2021-04-19,1317,Toyota Innova Crysta 2.7 Gx At 8 Str,Tamil Nadu,Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,BS VI,Petrol,MUV,11.2 km/litre,,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,5.0
2487,3749,2021-05-14,1317,Toyota Innova Crysta 2.7 Gx At 8 Str,Haryana,Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,BS VI,Petrol,MUV,11.2 km/litre,,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,5.0
2488,3642,2021-07-11,1317,Toyota Innova Crysta 2.7 Gx At 8 Str,Tamil Nadu,Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,BS VI,Petrol,MUV,11.2 km/litre,,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,5.0
2489,2544,2021-07-31,1317,Toyota Innova Crysta 2.7 Gx At 8 Str,Madhya Pradesh,Toyota,Innova Crysta,2.7 Gx At 8 Str,"Rs. 16,20,000",2694 cc,BS VI,Petrol,MUV,11.2 km/litre,,166PS@5200rpm,245Nm@4000rpm,Digital,Analog,5.0
2490,2965,2021-03-30,1131,Jaguar Xe S Petrol,Karnataka,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2491,4719,2021-05-06,1131,Jaguar Xe S Petrol,Karnataka,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2492,3339,2021-09-11,1131,Jaguar Xe S Petrol,Andhra Pradesh,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2493,4649,2021-11-03,1131,Jaguar Xe S Petrol,Uttar Pradesh,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2494,3970,2021-11-05,1131,Jaguar Xe S Petrol,Rajasthan,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2495,4680,2021-11-09,1131,Jaguar Xe S Petrol,Andhra Pradesh,Jaguar,Xe,S Petrol,"Rs. 44,98,000",1997 cc,BS 6,Petrol,Sedan,,,250PS@5500RPM,365Nm@1500-4000rpm,Digital,Analog,4.0
2496,3751,2021-03-31,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Delhi,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2497,2684,2021-04-14,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Delhi,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2498,3431,2021-05-22,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Assam,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2499,3726,2021-06-01,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Karnataka,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2500,3190,2021-09-18,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Maharashtra,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2501,3591,2021-10-24,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Maharashtra,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2502,2680,2021-11-30,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Haryana,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2503,3042,2021-12-20,1377,Maruti Suzuki Omni 5 Str Bs-Iv,Assam,Maruti Suzuki,Omni,5 Str Bs-Iv,"Rs. 2,82,778",796 cc,BS IV,Petrol,MPV,13 km/litre,14.7 km/litre,34.7PS@5000rpm,59Nm@2500rpm,Analog,Analog,5.0
2504,2912,2021-04-01,1307,Tata Hexa Xta 4X2,Rajasthan,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2505,3890,2021-08-29,1307,Tata Hexa Xta 4X2,Karnataka,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2506,4216,2021-10-12,1307,Tata Hexa Xta 4X2,Haryana,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2507,4834,2021-10-22,1307,Tata Hexa Xta 4X2,Maharashtra,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2508,4853,2021-11-19,1307,Tata Hexa Xta 4X2,Tamil Nadu,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2509,3610,2021-12-26,1307,Tata Hexa Xta 4X2,Delhi,Tata,Hexa,Xta 4X2,"Rs. 19,12,593",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,156PS@4000rpm,400Nm@1700-2700rpm,Digital,Analog,5.0
2510,4016,2021-04-01,1219,Tata Zest Xe Diesel,Delhi,Tata,Zest,Xe Diesel,"Rs. 7,02,946",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,75PS@4000rpm,190Nm@1750-3000rpm,Digital,Analog,4.0
2511,3421,2021-05-24,1219,Tata Zest Xe Diesel,Delhi,Tata,Zest,Xe Diesel,"Rs. 7,02,946",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,75PS@4000rpm,190Nm@1750-3000rpm,Digital,Analog,4.0
2512,5329,2021-06-14,1219,Tata Zest Xe Diesel,Bihar,Tata,Zest,Xe Diesel,"Rs. 7,02,946",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,75PS@4000rpm,190Nm@1750-3000rpm,Digital,Analog,4.0
2513,4832,2021-07-07,1219,Tata Zest Xe Diesel,Rajasthan,Tata,Zest,Xe Diesel,"Rs. 7,02,946",1248 cc,BS IV,Diesel,Sedan,19.2 km/litre,23 km/litre,75PS@4000rpm,190Nm@1750-3000rpm,Digital,Analog,4.0
2514,5202,2021-04-02,1284,Hyundai Verna 1.4 Vtvt E,Karnataka,Hyundai,Verna,1.4 Vtvt E,"Rs. 8,17,867",1396 cc,BS IV,Petrol,Sedan,,,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,4.0
2515,5024,2021-08-15,1284,Hyundai Verna 1.4 Vtvt E,Maharashtra,Hyundai,Verna,1.4 Vtvt E,"Rs. 8,17,867",1396 cc,BS IV,Petrol,Sedan,,,100PS@6000rpm,133Nm@4000rpm,Digital,Analog,4.0
2516,5208,2021-04-02,1159,Audi Q8 55 Tfsi Quattro Tiptronic,Karnataka,Audi,Q8,55 Tfsi Quattro Tiptronic,"Rs. 1,33,59,500",2995 cc,BS 6,Petrol,SUV,,,340PS@5000rpm,500Nm@1370rpm,Digital,"Analog, Digital",5.0
2517,3181,2021-04-23,1159,Audi Q8 55 Tfsi Quattro Tiptronic,Haryana,Audi,Q8,55 Tfsi Quattro Tiptronic,"Rs. 1,33,59,500",2995 cc,BS 6,Petrol,SUV,,,340PS@5000rpm,500Nm@1370rpm,Digital,"Analog, Digital",5.0
2518,4328,2021-05-20,1159,Audi Q8 55 Tfsi Quattro Tiptronic,Karnataka,Audi,Q8,55 Tfsi Quattro Tiptronic,"Rs. 1,33,59,500",2995 cc,BS 6,Petrol,SUV,,,340PS@5000rpm,500Nm@1370rpm,Digital,"Analog, Digital",5.0
2519,4769,2021-04-03,1495,Hyundai Creta 1.4 Crdi S,Haryana,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2520,3603,2021-06-27,1495,Hyundai Creta 1.4 Crdi S,Tamil Nadu,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2521,4903,2021-10-06,1495,Hyundai Creta 1.4 Crdi S,Assam,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2522,5179,2021-10-12,1495,Hyundai Creta 1.4 Crdi S,Tamil Nadu,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2523,5333,2021-11-19,1495,Hyundai Creta 1.4 Crdi S,Karnataka,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2524,4182,2021-11-24,1495,Hyundai Creta 1.4 Crdi S,Karnataka,Hyundai,Creta,1.4 Crdi S,"Rs. 11,97,919",1396 cc,BS IV,Diesel,SUV,21.38 km/litre,,90PS@4000rpm,220Nm@1500-2750rpm,Digital,Analog,5.0
2525,2796,2021-04-04,1309,Tata Hexa Xe 4X2,Andhra Pradesh,Tata,Hexa,Xe 4X2,"Rs. 13,71,864",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,5.0
2526,4679,2021-06-06,1309,Tata Hexa Xe 4X2,Maharashtra,Tata,Hexa,Xe 4X2,"Rs. 13,71,864",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,5.0
2527,3716,2021-11-15,1309,Tata Hexa Xe 4X2,Madhya Pradesh,Tata,Hexa,Xe 4X2,"Rs. 13,71,864",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,5.0
2528,2707,2021-12-15,1309,Tata Hexa Xe 4X2,Rajasthan,Tata,Hexa,Xe 4X2,"Rs. 13,71,864",2179 cc,BS IV,Diesel,SUV,14 km/litre,17.6 km/litre,150PS@4000rpm,320Nm@1700-2700rpm,Digital,Analog,5.0
2529,4943,2021-04-05,1140,Audi A3 Cabriolet 40 Tfsi,Andhra Pradesh,Audi,A3 Cabriolet,40 Tfsi,"Rs. 50,38,000",1395 cc,BS IV,Petrol,Convertible,19.2 km/litre,,148 bhp @ 5100 rpm,250 Nm @ 1250 RPM,Digital,Analog,2.0
2530,3986,2021-12-01,1140,Audi A3 Cabriolet 40 Tfsi,Uttar Pradesh,Audi,A3 Cabriolet,40 Tfsi,"Rs. 50,38,000",1395 cc,BS IV,Petrol,Convertible,19.2 km/litre,,148 bhp @ 5100 rpm,250 Nm @ 1250 RPM,Digital,Analog,2.0
2531,4339,2021-04-05,1259,Maruti Suzuki Vitara Brezza Zdi+ Dual Tone,Uttar Pradesh,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,"Rs. 10,03,552",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
2532,3918,2021-09-12,1259,Maruti Suzuki Vitara Brezza Zdi+ Dual Tone,Uttar Pradesh,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,"Rs. 10,03,552",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
2533,4489,2021-09-15,1259,Maruti Suzuki Vitara Brezza Zdi+ Dual Tone,Madhya Pradesh,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,"Rs. 10,03,552",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
2534,4837,2021-10-07,1259,Maruti Suzuki Vitara Brezza Zdi+ Dual Tone,Karnataka,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,"Rs. 10,03,552",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
2535,2808,2021-11-21,1259,Maruti Suzuki Vitara Brezza Zdi+ Dual Tone,Maharashtra,Maruti Suzuki,Vitara Brezza,Zdi+ Dual Tone,"Rs. 10,03,552",1248 cc,BS IV,Diesel,SUV,20 km/litre,24.3 km/litre,90PS@4000rpm,200Nm@1750rpm,Digital,Analog,5.0
2536,2525,2021-04-06,1212,Tata Tigor Revotron Xe,Haryana,Tata,Tigor,Revotron Xe,"Rs. 5,75,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
2537,3948,2021-07-31,1212,Tata Tigor Revotron Xe,Maharashtra,Tata,Tigor,Revotron Xe,"Rs. 5,75,000",1199 cc,BS 6,Petrol,Sedan,24.12 km/litre,23 km/litre,86PS@6000rpm,113Nm@3300rpm,Digital,Analog,4.0
2538,2998,2021-04-06,1314,Toyota Innova Crysta 2.4 Gx 8 Str,Bihar,Toyota,Innova Crysta,2.4 Gx 8 Str,"Rs. 16,10,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
2539,4451,2021-06-01,1314,Toyota Innova Crysta 2.4 Gx 8 Str,Maharashtra,Toyota,Innova Crysta,2.4 Gx 8 Str,"Rs. 16,10,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
2540,5043,2021-07-10,1314,Toyota Innova Crysta 2.4 Gx 8 Str,Haryana,Toyota,Innova Crysta,2.4 Gx 8 Str,"Rs. 16,10,000",2393 cc,BS VI,Diesel,MUV,12 km/litre,,150PS@3400rpm,343Nm@1400-2800rpm,Digital,Analog,5.0
